Area,Room,Parking,Warehouse,Elevator,Address,Price,Price(USD)
97,2,1,0,1,Tenant,2330000000.0,77666.67
150,3,1,1,1,Pasdaran,11456000000.0,381866.67
140,2,1,1,1,Pasdaran,10500000000.0,350000.0
85,2,1,1,1,Punak,3300000000.0,110000.0
240,3,1,1,1,Velenjak,46000000000.0,1533333.33
120,3,1,1,1,Pardis,670000000.0,22333.33
100,2,1,1,1,Shahr-e-Ziba,4700000000.0,156666.67
105,3,1,1,0,Andisheh,3400000000.0,113333.33
75,2,1,1,1,Punak,2980000000.0,99333.33
51,1,1,1,1,Tenant,1380000000.0,46000.0
89,2,1,1,1,Shahr-e-Ziba,4100000000.0,136666.67
130,3,1,1,1,Saadat Abad,10500000000.0,350000.0
140,2,1,1,1,Pasdaran,10000000000.0,333333.33
100,2,1,1,1,Punak,5650000000.0,188333.33
290,3,1,1,1,Farmanieh,37000000000.0,1233333.33
290,4,1,1,1,Farmanieh,34000000000.0,1133333.33
200,3,1,1,1,Farmanieh,35000000000.0,1166666.67
200,3,1,1,1,Aqdasieh,34800000000.0,1160000.0
450,3,1,0,0,Damavand,3850000000.0,128333.33
37,1,0,1,0,Andisheh,355000000.0,11833.33
140,3,1,1,1,Gheitarieh,8900000000.0,296666.67
150,3,1,1,1,Sadeghieh,5400000000.0,180000.0
465,2,1,0,0,Damavand,3300000000.0,110000.0
160,3,1,1,1,Gheitarieh,9800000000.0,326666.67
403,5,1,0,0,Andisheh,13000000000.0,433333.33
165,2,1,1,1,Pakdasht,1200000000.0,40000.0
405,5,1,1,0,Andisheh,11000000000.0,366666.67
400,5,1,1,0,Andisheh,11000000000.0,366666.67
87,2,1,1,1,Pardis,550000000.0,18333.33
88,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33
145,3,1,1,1,Heravi,9000000000.0,300000.0
86,2,1,1,1,Air force,2924000000.0,97466.67
350,3,1,1,0,Pasdaran,1000000000.0,33333.33
200,3,1,1,1,Kook,12000000000.0,400000.0
115,3,1,1,1,Velenjak,12650000000.0,421666.67
90,2,1,1,1,Gheitarieh,7000000000.0,233333.33
107,3,1,1,1,Gheitarieh,6420000000.0,214000.0
84,2,1,1,1,Pirouzi,2688000000.0,89600.0
112,2,1,1,1,Pardis,480000000.0,16000.0
114,2,1,1,1,Persian Gulf Martyrs Lake,3690000000.0,123000.0
120,3,1,1,1,Pardis,650000000.0,21666.67
113,2,1,1,1,Persian Gulf Martyrs Lake,3800000000.0,126666.67
84,2,1,1,1,West Pars,3100000000.0,103333.33
45,1,0,1,0,Shahran,1580000000.0,52666.67
53,1,1,1,0,East Ferdows Boulevard,1920000000.0,64000.0
155,2,1,1,1,Pardis,1900000000.0,63333.33
56,1,1,1,1,Shahran,2450000000.0,81666.67
67,2,1,1,1,East Ferdows Boulevard,2380000000.0,79333.33
79,2,1,1,1,East Ferdows Boulevard,2600000000.0,86666.67
65,1,1,1,1,Gheitarieh,4225000000.0,140833.33
113,2,1,1,1,Rudhen,1550000000.0,51666.67
54,1,1,1,0,Aqdasieh,3500000000.0,116666.67
170,3,0,0,0,Velenjak,15700000000.0,523333.33
42,1,0,1,1,Jeyhoon,1050000000.0,35000.0
160,3,0,1,0,Pakdasht,910000000.0,30333.33
56,1,1,1,1,Punak,2850000000.0,95000.0
75,2,1,1,1,Rudhen,1000000000.0,33333.33
80,2,1,1,0,Rudhen,750000000.0,25000.0
41,1,0,1,1,Farmanieh,2530000000.0,84333.33
117,2,0,1,1,Rudhen,1580000000.0,52666.67
88,2,1,1,1,Abazar,5600000000.0,186666.67
114,2,1,1,1,Abazar,6700000000.0,223333.33
75,2,1,1,1,Shahrake Qods,735000000.0,24500.0
160,3,1,1,1,Andisheh,3000000000.0,100000.0
87,2,1,1,1,Abazar,5600000000.0,186666.67
104,2,1,1,1,Abazar,3400000000.0,113333.33
90,2,0,1,0,Shahrake Qods,665000000.0,22166.67
120,2,1,1,0,Andisheh,1800000000.0,60000.0
88,2,0,1,1,Shahrake Qods,760000000.0,25333.33
76,2,1,1,1,Abazar,3000000000.0,100000.0
85,2,1,1,1,Southern Janatabad,3600000000.0,120000.0
71,2,0,1,0,Northern Janatabad,2600000000.0,86666.67
200,3,1,1,1,Heravi,14950000000.0,498333.33
104,2,1,0,1,Air force,4200000000.0,140000.0
165,3,1,1,1,Aqdasieh,20000000000.0,666666.67
82,2,1,1,1,Abazar,3800000000.0,126666.67
115,2,1,1,1,Gheitarieh,8300000000.0,276666.67
350,5,1,1,1,Gheitarieh,35000000000.0,1166666.67
106,2,1,1,1,Abazar,4500000000.0,150000.0
40,1,0,1,1,Karoon,880000000.0,29333.33
130,2,1,1,1,Gheitarieh,12000000000.0,400000.0
46,1,1,1,0,Jeyhoon,750000000.0,25000.0
121,2,1,1,1,Dehkade Olampic,4840000000.0,161333.33
80,2,1,1,1,Jeyhoon,1500000000.0,50000.0
154,3,1,1,1,Ostad Moein,4000000000.0,133333.33
60,1,0,1,0,Jeyhoon,1020000000.0,34000.0
68,2,1,1,1,West Ferdows Boulevard,2300000000.0,76666.67
89,2,1,0,1,Andisheh,1100000000.0,36666.67
70,2,1,1,1,Jeyhoon,1600000000.0,53333.33
45,1,1,1,1,Qasr-od-Dasht,1300000000.0,43333.33
113,2,1,1,1,Amirabad,5080000000.0,169333.33
85,2,1,1,1,Dorous,4200000000.0,140000.0
42,1,1,0,1,Vahidieh,975000000.0,32500.0
108,2,1,1,1,Shahran,4300000000.0,143333.33
82,2,1,1,1,Punak,2900000000.0,96666.67
76,2,1,0,1,Punak,4250000000.0,141666.67
68,2,1,1,1,West Ferdows Boulevard,2200000000.0,73333.33
79,2,1,1,1,Punak,3250000000.0,108333.33
71,2,1,1,1,Punak,2700000000.0,90000.0
73,2,1,1,1,Punak,3550000000.0,118333.33
89,2,1,1,1,Shahrake Qods,1610000000.0,53666.67
85,2,1,1,1,Shahr-e-Ziba,2750000000.0,91666.67
96,2,1,1,1,East Ferdows Boulevard,3950000000.0,131666.67
95,2,1,1,1,Andisheh,1200000000.0,40000.0
60,2,1,1,1,Punak,2050000000.0,68333.33
88,2,0,0,1,Parand,485000000.0,16166.67
145,3,1,1,1,Pasdaran,1450000000.0,48333.33
75,2,0,1,0,Malard,250000000.0,8333.33
145,3,1,1,1,Gholhak,7850000000.0,261666.67
105,3,1,1,1,Ostad Moein,2910000000.0,97000.0
100,2,0,1,0,Tehransar,2000000000.0,66666.67
67,2,1,1,1,Feiz Garden,2120000000.0,70666.67
78,2,1,0,1,Jeyhoon,2250000000.0,75000.0
125,2,1,1,1,Gheitarieh,12500000000.0,416666.67
91,2,1,1,1,Shahran,3350000000.0,111666.67
195,3,1,1,1,Gheitarieh,19000000000.0,633333.33
87,2,0,0,1,Pardis,585000000.0,19500.0
99,2,1,1,1,Punak,4200000000.0,140000.0
113,2,1,1,1,Punak,5100000000.0,170000.0
100,2,1,1,1,Punak,4300000000.0,143333.33
200,3,1,1,1,Zaferanieh,24000000000.0,800000.0
106,2,1,1,1,Pardis,560000000.0,18666.67
105,2,1,1,1,Shahran,3750000000.0,125000.0
228,3,1,1,1,Zaferanieh,20292000000.0,676400.0
75,2,1,1,1,Shahran,3650000000.0,121666.67
84,3,1,1,1,Shahran,3050000000.0,101666.67
90,2,1,1,1,Shahr-e-Ziba,3150000000.0,105000.0
66,2,1,0,1,Ostad Moein,1580000000.0,52666.67
130,3,1,1,1,Northern Suhrawardi,7800000000.0,260000.0
101,2,1,1,1,Central Janatabad,4700000000.0,156666.67
103,2,0,1,0,Shahran,3220000000.0,107333.33
60,2,1,1,0,Pirouzi,1450000000.0,48333.33
123,2,1,1,1,Persian Gulf Martyrs Lake,360000000.0,12000.0
70,2,1,1,1,Punak,2700000000.0,90000.0
177,3,1,1,1,Velenjak,21700000000.0,723333.33
230,3,1,1,1,Farmanieh,22000000000.0,733333.33
105,2,1,1,1,Pardis,540000000.0,18000.0
87,2,0,0,1,Pardis,810000000.0,27000.0
104,2,1,1,1,Pardis,590000000.0,19666.67
105,2,1,1,1,Pardis,555000000.0,18500.0
310,3,1,1,1,Elahieh,45500000000.0,1516666.67
108,2,1,1,1,Shams Abad,4550000000.0,151666.67
105,2,1,1,1,Pardis,540000000.0,18000.0
75,2,1,1,0,Central Janatabad,2750000000.0,91666.67
108,2,1,1,1,Shams Abad,4130000000.0,137666.67
105,2,1,1,1,Pardis,550000000.0,18333.33
116,2,1,1,1,West Ferdows Boulevard,5050000000.0,168333.33
43,1,1,1,1,Shams Abad,1800000000.0,60000.0
64,2,0,1,0,Jeyhoon,920000000.0,30666.67
48,1,1,1,0,Salsabil,1048000000.0,34933.33
134,3,1,1,1,Andisheh,1100000000.0,36666.67
134,3,1,1,1,Andisheh,1100000000.0,36666.67
100,2,0,0,0,Pardis,650000000.0,21666.67
230,3,1,1,1,Farmanieh,20700000000.0,690000.0
238,3,1,1,1,Velenjak,46900000000.0,1563333.33
48,1,1,1,0,Salsabil,995000000.0,33166.67
270,5,1,1,0,Aqdasieh,14500000000.0,483333.33
105,2,0,1,0,Andisheh,1100000000.0,36666.67
105,2,1,1,1,Pardis,550000000.0,18333.33
86,2,1,1,1,Pardis,780000000.0,26000.0
130,3,1,1,1,West Pars,6760000000.0,225333.33
87,2,1,1,1,Pardis,960000000.0,32000.0
80,2,0,1,0,Shahrake Qods,1200000000.0,40000.0
112,2,1,1,1,Yousef Abad,5600000000.0,186666.67
120,2,1,1,0,Pardis,1800000000.0,60000.0
125,2,1,1,1,Pardis,2100000000.0,70000.0
100,2,1,1,1,Pirouzi,2600000000.0,86666.67
123,3,1,1,1,East Ferdows Boulevard,5600000000.0,186666.67
100,2,1,1,1,Pirouzi,4000000000.0,133333.33
88,2,1,1,1,Northern Janatabad,2980000000.0,99333.33
87,2,1,1,1,Pardis,720000000.0,24000.0
66,2,1,0,1,Ostad Moein,1580000000.0,52666.67
85,2,1,1,1,Pardis,730000000.0,24333.33
84,2,0,1,0,Sattarkhan,2600000000.0,86666.67
110,2,1,1,1,Yousef Abad,5700000000.0,190000.0
170,3,1,1,1,Niavaran,22100000000.0,736666.67
220,3,1,1,1,Niavaran,19800000000.0,660000.0
101,2,1,1,1,Yousef Abad,5500000000.0,183333.33
100,2,1,1,1,Gheitarieh,6800000000.0,226666.67
193,3,1,1,1,Kook,13000000000.0,433333.33
45,1,0,1,0,Andisheh,395000000.0,13166.67
86,2,1,0,1,Pirouzi,2050000000.0,68333.33
138,3,1,1,1,Islamshahr,1690000000.0,56333.33
100,2,0,1,0,Tehransar,2000000000.0,66666.67
55,1,1,1,1,Saadat Abad,4000000000.0,133333.33
100,2,1,1,1,Gheitarieh,8200000000.0,273333.33
108,2,1,1,1,Persian Gulf Martyrs Lake,3024000000.0,100800.0
94,2,1,1,1,Gheitarieh,8350000000.0,278333.33
101,2,1,1,1,Gheitarieh,8800000000.0,293333.33
101,2,1,1,1,Gheitarieh,8500000000.0,283333.33
99,1,1,1,1,Gheitarieh,8400000000.0,280000.0
97,2,1,1,1,Shahrake Gharb,7500000000.0,250000.0
8400000000,2,1,1,1,Gheitarieh,8700000000.0,290000.0
126,2,1,1,1,Gheitarieh,11500000000.0,383333.33
105,2,1,1,1,Pardis,525000000.0,17500.0
101,2,1,1,1,Tarasht,3345000000.0,111500.0
100,2,1,1,1,Gheitarieh,8300000000.0,276666.67
90,2,1,1,1,Shahrake Qods,990000000.0,33000.0
146,3,1,1,1,Saadat Abad,10800000000.0,360000.0
90,3,1,1,0,Salsabil,2550000000.0,85000.0
60,2,0,1,0,Shahrake Azadi,1680000000.0,56000.0
130,3,1,1,1,Shahrake Gharb,14300000000.0,476666.67
85,2,1,1,0,Air force,2700000000.0,90000.0
80,1,0,1,0,Shahrake Qods,560000000.0,18666.67
132,3,1,1,1,Pasdaran,9900000000.0,330000.0
115,2,1,1,1,Tarasht,4600000000.0,153333.33
70,2,0,1,0,Pirouzi,1550000000.0,51666.67
145,3,1,1,1,Pirouzi,3900000000.0,130000.0
88,2,1,1,1,Punak,2980000000.0,99333.33
54,1,0,1,0,Beryanak,830000000.0,27666.67
65,2,1,1,0,Pirouzi,1650000000.0,55000.0
70,1,1,1,0,Dehkade Olampic,2000000000.0,66666.67
63,1,1,1,1,Ostad Moein,1380000000.0,46000.0
190,3,1,1,1,Zaferanieh,13000000000.0,433333.33
57,1,1,1,1,Qasr-od-Dasht,1200000000.0,40000.0
144,3,1,1,1,Velenjak,12000000000.0,400000.0
85,2,1,1,1,Shahr-e-Ziba,3450000000.0,115000.0
65,2,0,1,1,West Pars,2000000000.0,66666.67
88,3,0,0,1,Parand,520000000.0,17333.33
74,2,1,1,1,Darband,4100000000.0,136666.67
76,2,0,0,0,Parand,365000000.0,12166.67
88,2,0,0,1,Parand,580000000.0,19333.33
49,1,1,1,1,Punak,2694000000.0,89800.0
287,5,1,1,0,Vanak,57500000000.0,1916666.67
95,2,1,1,0,Punak,3900000000.0,130000.0
65,1,1,1,1,Air force,1690000000.0,56333.33
86,2,1,1,1,Niavaran,5580000000.0,186000.0
86,2,1,1,1,Kamranieh,5500000000.0,183333.33
90,2,1,1,1,Golestan,690000000.0,23000.0
62,2,1,1,0,Ekhtiarieh,3300000000.0,110000.0
157,3,1,1,1,Gheitarieh,13600000000.0,453333.33
90,2,1,1,1,Southern Chitgar,690000000.0,23000.0
190,3,1,1,1,Gheitarieh,15500000000.0,516666.67
90,2,1,1,1,Railway,1315000000.0,43833.33
150,3,1,1,1,Gheitarieh,11000000000.0,366666.67
70,2,1,1,1,Shahrake Qods,735000000.0,24500.0
91,2,1,1,1,Tehran Now,3000000000.0,100000.0
155,3,1,1,1,Gheitarieh,14700000000.0,490000.0
245,3,1,1,1,Niavaran,21560000000.0,718666.67
120,2,1,1,1,West Ferdows Boulevard,5000000000.0,166666.67
150,2,1,1,1,Gheitarieh,13000000000.0,433333.33
65,2,1,1,0,West Ferdows Boulevard,2250000000.0,75000.0
106,2,1,1,1,West Ferdows Boulevard,3900000000.0,130000.0
100,2,1,1,1,Gheitarieh,8400000000.0,280000.0
125,2,1,1,1,Gheitarieh,11000000000.0,366666.67
57,1,1,1,1,Feiz Garden,1890000000.0,63000.0
160,3,1,1,1,Niavaran,16800000000.0,560000.0
43,1,0,1,1,Beryanak,1200000000.0,40000.0
115,3,1,1,1,Feiz Garden,3500000000.0,116666.67
80,2,1,1,1,Feiz Garden,2900000000.0,96666.67
93,2,1,1,1,Southern Janatabad,4600000000.0,153333.33
65,2,1,0,1,Qasr-od-Dasht,2050000000.0,68333.33
90,2,1,1,1,Southern Janatabad,3000000000.0,100000.0
200,2,1,1,0,Andisheh,2000000000.0,66666.67
135,3,1,1,1,Shahrake Gharb,9000000000.0,300000.0
63,2,0,1,0,Azarbaijan,1340000000.0,44666.67
53,1,1,1,1,Azarbaijan,1500000000.0,50000.0
50,1,0,1,0,Qasr-od-Dasht,810000000.0,27000.0
72,2,1,1,0,Qasr-od-Dasht,1615000000.0,53833.33
148,3,1,1,1,Saadat Abad,12500000000.0,416666.67
80,2,1,1,1,Azarbaijan,2480000000.0,82666.67
60,2,1,1,1,Andisheh,950000000.0,31666.67
102,2,1,1,1,Shahrake Gharb,9898000000.0,329933.33
95,2,1,1,1,Mirdamad,5500000000.0,183333.33
83,2,1,1,1,Ray,1700000000.0,56666.67
95,2,1,1,1,Gheitarieh,8300000000.0,276666.67
83,2,1,1,1,Salsabil,2300000000.0,76666.67
60,1,1,1,1,Northern Chitgar,875000000.0,29166.67
65,2,1,1,1,Jeyhoon,1400000000.0,46666.67
90,2,1,1,1,Gheitarieh,8200000000.0,273333.33
200,3,1,1,1,Heravi,14000000000.0,466666.67
53,1,1,1,1,Jeyhoon,1420000000.0,47333.33
43,1,1,1,1,Beryanak,1250000000.0,41666.67
97,2,1,1,1,Southern Janatabad,3880000000.0,129333.33
42,1,1,0,1,Jeyhoon,960000000.0,32000.0
120,2,1,1,1,Abazar,3880000000.0,129333.33
97,2,1,1,1,Sattarkhan,3580000000.0,119333.33
97,2,1,1,1,Southern Janatabad,3500000000.0,116666.67
90,2,1,1,1,Southern Janatabad,3280000000.0,109333.33
97,2,1,1,1,Central Janatabad,3600000000.0,120000.0
90,2,1,1,1,Southern Janatabad,3680000000.0,122666.67
198,3,1,1,1,Gheitarieh,13500000000.0,450000.0
929,5,1,1,0,Zafar,80000000000.0,2666666.67
90,2,1,1,1,Punak,4680000000.0,156000.0
150,3,1,1,1,Punak,9400000000.0,313333.33
136,3,1,1,1,Southern Janatabad,6200000000.0,206666.67
120,2,1,1,1,Southern Janatabad,4100000000.0,136666.67
90,2,1,1,1,Punak,3520000000.0,117333.33
550,3,1,1,0,Absard,4500000000.0,150000.0
50,1,1,1,1,Punak,2500000000.0,83333.33
90,2,1,1,1,Mirdamad,6000000000.0,200000.0
55,1,1,1,1,Punak,2300000000.0,76666.67
75,2,1,1,1,Jeyhoon,2350000000.0,78333.33
47,1,1,1,1,Punak,2100000000.0,70000.0
65,2,1,1,0,Punak,2250000000.0,75000.0
420,4,1,1,1,Zaferanieh,92400000000.0,3080000.0
124,3,1,1,1,Southern Janatabad,5950000000.0,198333.33
86,2,1,1,1,Punak,4250000000.0,141666.67
70,1,1,1,1,Punak,3100000000.0,103333.33
181,3,1,1,1,Velenjak,13600000000.0,453333.33
68,2,1,1,0,Punak,2230000000.0,74333.33
85,2,1,1,1,Yaftabad,1250000000.0,41666.67
67,2,1,1,1,Punak,2600000000.0,86666.67
72,1,1,1,1,Ozgol,4500000000.0,150000.0
145,3,1,1,1,Central Janatabad,6150000000.0,205000.0
116,2,1,1,1,Shahrake Gharb,9860000000.0,328666.67
65,1,1,1,1,Northern Janatabad,2700000000.0,90000.0
125,2,1,1,1,Ozgol,9300000000.0,310000.0
143,3,1,1,1,Saadat Abad,11200000000.0,373333.33
150,3,1,1,1,Saadat Abad,14800000000.0,493333.33
88,2,1,1,1,Southern Janatabad,2560000000.0,85333.33
380,4,1,1,1,Elahieh,50000000000.0,1666666.67
95,2,1,1,1,Ostad Moein,2990000000.0,99666.67
58,1,1,1,1,Shahran,2850000000.0,95000.0
190,3,1,1,1,Farmanieh,25000000000.0,833333.33
120,2,1,1,1,Ekhtiarieh,7700000000.0,256666.67
130,3,1,1,1,Shahrakeh Naft,7500000000.0,250000.0
85,2,1,1,0,Punak,2800000000.0,93333.33
100,2,1,1,0,Islamshahr,1100000000.0,36666.67
115,2,1,1,1,Gheitarieh,9500000000.0,316666.67
76,2,1,1,1,Shahr-e-Ziba,2480000000.0,82666.67
125,2,1,1,1,Punak,6000000000.0,200000.0
110,2,1,1,1,Punak,3900000000.0,130000.0
96,2,1,1,1,Punak,4150000000.0,138333.33
75,2,1,1,0,Islamshahr,1250000000.0,41666.67
105,2,1,1,1,Central Janatabad,4300000000.0,143333.33
160,3,1,1,1,Heravi,7000000000.0,233333.33
76,2,1,1,1,Jeyhoon,1800000000.0,60000.0
290,4,1,1,1,Zaferanieh,15950000000.0,531666.67
110,2,0,1,1,Zafar,5550000000.0,185000.0
198,4,1,1,0,Andisheh,5200000000.0,173333.33
105,2,1,1,1,Andisheh,1930000000.0,64333.33
90,2,1,1,1,Islamshahr,1098000000.0,36600.0
63,1,1,1,1,Islamshahr,882000000.0,29400.0
100,2,1,1,1,Central Janatabad,3600000000.0,120000.0
117,3,1,1,1,Islamshahr,1990000000.0,66333.33
91,2,1,1,0,Islamshahr,1640000000.0,54666.67
60,1,1,1,0,Islamshahr,780000000.0,26000.0
110,2,1,1,1,Islamshahr,2530000000.0,84333.33
96,2,1,1,1,Ostad Moein,2990000000.0,99666.67
113,2,1,1,1,Ekhtiarieh,4300000000.0,143333.33
60,1,1,1,1,Persian Gulf Martyrs Lake,295000000.0,9833.33
74,2,1,1,1,Southern Janatabad,2800000000.0,93333.33
155,3,1,1,1,Dorous,9800000000.0,326666.67
125,2,1,1,1,Ostad Moein,3900000000.0,130000.0
49,1,1,0,1,Dezashib,3150000000.0,105000.0
148,3,1,1,1,Saadat Abad,12580000000.0,419333.33
134,3,1,1,1,Qasr-od-Dasht,2950000000.0,98333.33
90,2,1,1,1,Central Janatabad,3600000000.0,120000.0
110,1,1,1,1,Central Janatabad,4450000000.0,148333.33
115,2,1,1,1,Punak,5405000000.0,180166.67
90,2,1,1,1,Darabad,5300000000.0,176666.67
95,2,1,1,1,North Program Organization,4300000000.0,143333.33
105,2,1,1,1,Pardis,750000000.0,25000.0
63,2,1,1,1,Amir Bahador,1638000000.0,54600.0
185,3,1,1,1,Pasdaran,13000000000.0,433333.33
250,3,1,1,1,Elahieh,40000000000.0,1333333.33
88,2,1,1,0,Northern Janatabad,3850000000.0,128333.33
95,2,1,1,1,Southern Program Organization,4300000000.0,143333.33
108,2,1,1,1,Heravi,6400000000.0,213333.33
90,2,1,1,1,Southern Janatabad,3780000000.0,126000.0
160,3,1,1,1,Velenjak,9600000000.0,320000.0
78,2,0,1,1,Parand,425000000.0,14166.67
120,3,1,1,1,Persian Gulf Martyrs Lake,590000000.0,19666.67
158,3,1,1,1,Pasdaran,11060000000.0,368666.67
56,1,1,1,1,West Ferdows Boulevard,2250000000.0,75000.0
155,3,1,1,1,Pasdaran,13175000000.0,439166.67
100,2,1,1,1,Southern Janatabad,5700000000.0,190000.0
182,3,1,1,1,Saadat Abad,11500000000.0,383333.33
63,2,1,1,1,Shahr-e-Ziba,2250000000.0,75000.0
60,1,1,1,1,Northern Chitgar,875000000.0,29166.67
125,2,1,1,1,Shahrake Qods,1030000000.0,34333.33
53,1,0,0,0,Shahrake Qods,395000000.0,13166.67
150,3,1,1,1,Ekhtiarieh,9500000000.0,316666.67
62,2,1,1,0,Punak,2200000000.0,73333.33
113,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0
93,2,1,1,0,Parand,650000000.0,21666.67
84,2,1,1,1,Damavand,2150000000.0,71666.67
83,2,1,1,1,Jeyhoon,2200000000.0,73333.33
150,3,1,1,1,Gheitarieh,13000000000.0,433333.33
147,3,1,1,1,Ekhtiarieh,9600000000.0,320000.0
75,2,1,1,1,Saadat Abad,5500000000.0,183333.33
119,2,1,1,1,Shahran,4700000000.0,156666.67
105,2,1,1,1,Saadat Abad,4800000000.0,160000.0
115,2,1,1,1,Ekhtiarieh,6300000000.0,210000.0
179,3,1,1,1,Velenjak,8055000000.0,268500.0
86,2,1,1,1,Central Janatabad,3600000000.0,120000.0
70,1,1,1,1,West Ferdows Boulevard,3650000000.0,121666.67
48,1,1,1,1,Shahr-e-Ziba,1750000000.0,58333.33
70,2,0,1,1,Komeil,1250000000.0,41666.67
102,2,1,1,1,Saadat Abad,6120000000.0,204000.0
85,2,1,0,1,Pardis,470000000.0,15666.67
72,2,1,1,0,West Ferdows Boulevard,2400000000.0,80000.0
120,2,1,1,1,Shahrake Qods,1050000000.0,35000.0
180,3,1,1,1,Saadat Abad,14500000000.0,483333.33
138,3,1,1,1,Saadat Abad,9300000000.0,310000.0
87,2,1,1,1,Shahrake Qods,960000000.0,32000.0
705,5,1,1,0,Abazar,91000000000.0,3033333.33
200,3,1,1,1,Saadat Abad,16000000000.0,533333.33
87,2,1,1,1,Pardis,570000000.0,19000.0
75,2,1,1,1,Shahr-e-Ziba,3350000000.0,111666.67
66,2,1,1,1,Ostad Moein,1580000000.0,52666.67
57,1,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67
62,1,1,1,1,West Ferdows Boulevard,2650000000.0,88333.33
65,2,1,1,1,West Ferdows Boulevard,3100000000.0,103333.33
70,1,0,1,0,Saadat Abad,3300000000.0,110000.0
65,1,1,1,1,West Ferdows Boulevard,2800000000.0,93333.33
100,2,1,1,1,Ostad Moein,2800000000.0,93333.33
210,3,1,1,1,Saadat Abad,16400000000.0,546666.67
110,2,1,1,1,Saadat Abad,8900000000.0,296666.67
68,2,1,1,1,West Ferdows Boulevard,2900000000.0,96666.67
101,2,1,1,1,Saadat Abad,5555000000.0,185166.67
85,2,1,1,1,Ekhtiarieh,5000000000.0,166666.67
165,3,1,1,1,Saadat Abad,10500000000.0,350000.0
300,4,1,1,1,Saadat Abad,30000000000.0,1000000.0
245,3,1,1,1,Shahrake Gharb,19000000000.0,633333.33
105,2,1,1,0,Andisheh,1000000000.0,33333.33
135,2,1,1,1,Saadat Abad,8800000000.0,293333.33
130,3,1,1,1,Saadat Abad,9300000000.0,310000.0
83,2,1,0,1,Saadat Abad,4600000000.0,153333.33
60,1,1,1,1,Saadat Abad,4650000000.0,155000.0
52,1,1,1,1,Southern Program Organization,2750000000.0,91666.67
60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0
60,2,1,1,1,West Ferdows Boulevard,2850000000.0,95000.0
70,2,1,1,1,East Ferdows Boulevard,3000000000.0,100000.0
140,3,1,1,1,Shahrake Gharb,11200000000.0,373333.33
120,2,1,1,1,Saadat Abad,6800000000.0,226666.67
62,1,1,1,1,Shahrake Qods,510000000.0,17000.0
70,2,1,1,1,West Ferdows Boulevard,2600000000.0,86666.67
150,3,1,1,1,Saadat Abad,9500000000.0,316666.67
69,2,1,1,0,Shahran,1850000000.0,61666.67
97,2,1,1,1,Pardis,770000000.0,25666.67
70,1,1,1,1,East Ferdows Boulevard,2600000000.0,86666.67
100,2,1,1,1,Jeyhoon,2300000000.0,76666.67
75,2,1,1,0,West Ferdows Boulevard,2500000000.0,83333.33
103,2,1,1,1,Azarbaijan,3150000000.0,105000.0
85,2,1,1,1,Shahran,2650000000.0,88333.33
150,3,1,1,1,Punak,10500000000.0,350000.0
66,2,1,1,1,Qalandari,4250000000.0,141666.67
106,2,1,1,1,Pardis,800000000.0,26666.67
101,2,1,0,1,Pirouzi,3300000000.0,110000.0
290,4,1,1,1,Aqdasieh,27000000000.0,900000.0
106,2,1,1,1,Saadat Abad,6000000000.0,200000.0
107,3,1,1,0,Eram,2970000000.0,99000.0
122,2,1,1,1,Jeyhoon,3900000000.0,130000.0
195,3,1,1,1,Shahrake Gharb,19500000000.0,650000.0
98,2,1,1,1,Shahr-e-Ziba,3200000000.0,106666.67
105,2,1,1,1,Pardis,700000000.0,23333.33
98,2,1,1,1,Pardis,770000000.0,25666.67
200,3,1,1,1,Gheitarieh,16000000000.0,533333.33
400,4,1,1,1,Elahieh,63000000000.0,2100000.0
110,2,1,1,1,Ekhtiarieh,8300000000.0,276666.67
95,2,1,1,1,Ostad Moein,2950000000.0,98333.33
60,1,1,1,1,Southern Program Organization,2400000000.0,80000.0
76,2,0,0,0,Parand,345000000.0,11500.0
222,3,1,1,1,Gheitarieh,19800000000.0,660000.0
120,2,1,1,1,Punak,6000000000.0,200000.0
90,2,1,1,1,Ekhtiarieh,6000000000.0,200000.0
270,3,1,1,1,Kamranieh,26500000000.0,883333.33
110,2,1,1,0,Southern Program Organization,3580000000.0,119333.33
84,2,1,1,1,Shahrake Qods,982000000.0,32733.33
76,2,1,1,1,Shahrake Qods,870000000.0,29000.0
75,2,0,1,1,Parand,400000000.0,13333.33
170,4,1,1,1,Andisheh,3060000000.0,102000.0
92,2,0,1,0,Andisheh,930000000.0,31000.0
122,3,1,1,0,Parand,850000000.0,28333.33
170,3,1,1,1,Ekhtiarieh,7800000000.0,260000.0
147,3,1,1,1,Pasdaran,8350000000.0,278333.33
47,1,0,1,0,Jeyhoon,850000000.0,28333.33
100,2,1,1,1,Pasdaran,6000000000.0,200000.0
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0
90,2,1,1,1,Northern Janatabad,3150000000.0,105000.0
180,3,1,1,1,Saadat Abad,13500000000.0,450000.0
80,2,1,1,1,Shahr-e-Ziba,2550000000.0,85000.0
59,1,1,0,1,Pirouzi,1600000000.0,53333.33
87,2,1,1,1,Pardis,850000000.0,28333.33
50,1,0,1,1,Ostad Moein,1000000000.0,33333.33
